CustomerKey	Gender	MaritalStatus	Pets	Neighborhood
6621	M	Married	5	Itaquera
6628	F	Single	2	Cidade tiradentes
6629	F	Single	4	Vila Prudente
6630	F	Single	1	Guaianases
6631	M	Married	3	São Miguel Paulista
6632	M	Single	1	Cidade tiradentes
6634	F	Single	2	Itaquera
6635	F	Married	1	Guaianases
6640	M	Single	1	Guaianases
6641	M	Single	1	Guaianases
6642	M	Married	2	Guaianases
6644	M	Single	1	Vila Prudente
6645	F	Single	2	Guaianases
6646	F	Single	2	Itaquera
6647	M	Single	3	Itaquera
6651	M	Single	1	Guaianases
6652	F	Married	3	Guaianases
6654	F	Single	1	Guaianases
6655	F	Single	4	Guaianases
6659	F	Married	5	Itaquera
6665	M	Married	5	Itaquera
6666	M	Single	3	Itaquera
6669	M	Married	4	Guaianases
6670	M	Single	2	Cidade tiradentes
6675	M	Married	5	Vila Prudente
6677	F	Married	4	Cidade tiradentes
6679	M	Single	1	Cidade tiradentes
6681	M	Married	3	Itaquera
6683	F	Married	5	Itaquera
6684	M	Single	4	Vila Prudente
6685	M	Married	1	São Miguel Paulista
6687	M	Single	3	Itaquera
6689	M	Single	1	Cidade tiradentes
6690	F	Married	2	Itaquera
6692	M	Single	4	Guaianases
6693	F	Married	2	Cidade tiradentes
6695	M	Married	1	Vila Prudente
6696	F	Married	3	Cidade tiradentes
6698	M	Married	1	Itaquera
6702	F	Married	1	Cidade tiradentes
6703	M	Single	5	Guaianases
6708	F	Married	4	Guaianases
6709	M	Single	1	Guaianases
6710	F	Married	1	Itaquera
6712	M	Married	3	Guaianases
6713	M	Married	2	Itaquera
6714	F	Single	3	São Miguel Paulista
6715	M	Single	5	Itaquera
6717	F	Single	1	Cidade tiradentes
6720	M	Married	3	Itaquera
6722	M	Single	1	Cidade tiradentes
6726	F	Single	3	São Miguel Paulista
6729	M	Married	1	Itaquera
6730	M	Married	2	Itaquera
6732	F	Married	1	Cidade tiradentes
6733	F	Single	1	Itaquera
6736	F	Single	1	Itaquera
6739	F	Single	2	Guaianases
6741	F	Married	5	Guaianases
6744	M	Married	4	Itaquera
6746	M	Married	4	Cidade tiradentes
6749	M	Single	4	Cidade tiradentes
6750	M	Married	1	Cidade tiradentes
6751	F	Married	2	Vila Prudente
6754	M	Married	1	Cidade tiradentes
6757	M	Married	1	Cidade tiradentes
6759	M	Single	1	Vila Prudente
6760	F	Married	2	Itaquera
6761	F	Single	4	Guaianases
6762	M	Married	1	Cidade tiradentes
6766	M	Single	2	Guaianases
6769	F	Single	2	Cidade tiradentes
6771	F	Married	3	Itaquera
6772	M	Single	2	Guaianases
6774	M	Married	3	São Miguel Paulista
6775	F	Single	4	Itaquera
6779	M	Single	1	Cidade tiradentes
6780	M	Married	3	São Miguel Paulista
6782	M	Single	5	Cidade tiradentes
6785	F	Single	1	Cidade tiradentes
6787	M	Single	3	Cidade tiradentes
6788	F	Married	1	Cidade tiradentes
6791	M	Single	1	São Miguel Paulista
6792	M	Married	4	Itaquera
6793	F	Married	3	Itaquera
6799	M	Single	2	Itaquera
6800	F	Married	1	Guaianases
6804	M	Single	2	Cidade tiradentes
6805	M	Married	1	Cidade tiradentes
6806	M	Single	4	Cidade tiradentes
6807	F	Married	4	Itaquera
6808	F	Married	3	Itaquera
6810	M	Married	2	São Miguel Paulista
6812	F	Single	3	São Miguel Paulista
6814	M	Married	1	Vila Prudente
6816	M	Married	3	Guaianases
6818	M	Single	5	Cidade tiradentes
6821	M	Married	3	Cidade tiradentes
6822	F	Single	5	Guaianases
6824	M	Married	4	Guaianases
6825	M	Married	3	São Miguel Paulista
6829	M	Single	1	Guaianases
6832	M	Single	2	Guaianases
6835	M	Married	2	Guaianases
6836	M	Single	1	Itaquera
6837	F	Single	2	Cidade tiradentes
6838	F	Single	2	Itaquera
6841	M	Married	5	Guaianases
6842	F	Married	4	Guaianases
6843	M	Married	3	Itaquera
6844	M	Single	2	Guaianases
6845	F	Married	4	Itaquera
6846	M	Married	4	Itaquera
6847	M	Married	2	Cidade tiradentes
6849	F	Single	3	Itaquera
6850	M	Married	4	Itaquera
6851	M	Single	2	Itaquera
6854	M	Single	3	Itaquera
6855	M	Married	3	Cidade tiradentes
6861	M	Single	5	Guaianases
6863	M	Single	2	São Miguel Paulista
6864	F	Married	1	Itaquera
6865	M	Single	1	Guaianases
6866	F	Married	5	Itaquera
6870	M	Married	5	Itaquera
6876	M	Married	5	São Miguel Paulista
6877	M	Married	1	Guaianases
6880	F	Single	3	Itaquera
6882	M	Single	1	Cidade tiradentes
6886	F	Single	5	Cidade tiradentes
6888	M	Single	4	São Miguel Paulista
6890	F	Married	1	Vila Prudente
6892	F	Single	4	Cidade tiradentes
6893	F	Married	3	Itaquera
6895	F	Married	4	São Miguel Paulista
6896	M	Married	1	Cidade tiradentes
6897	F	Married	2	Cidade tiradentes
6902	F	Married	1	Itaquera
6904	M	Married	2	Itaquera
6905	M	Married	1	Cidade tiradentes
6909	M	Single	2	Cidade tiradentes
6910	F	Single	2	São Miguel Paulista
6912	F	Married	5	Guaianases
6914	M	Single	1	Cidade tiradentes
6915	F	Married	1	Cidade tiradentes
6916	M	Single	4	Cidade tiradentes
6922	F	Single	4	Itaquera
6923	M	Single	5	Cidade tiradentes
6924	F	Single	2	Guaianases
6925	M	Single	4	Guaianases
6927	M	Single	3	Cidade tiradentes
6929	M	Single	3	Guaianases
6930	M	Married	3	Guaianases
6931	F	Married	1	Cidade tiradentes
6932	F	Single	2	Itaquera
6933	M	Single	1	Itaquera
6934	F	Single	4	Guaianases
6936	F	Single	1	Itaquera
6937	F	Single	4	Guaianases
6938	F	Single	1	São Miguel Paulista
6940	M	Married	4	Itaquera
6941	M	Single	4	Itaquera
6944	M	Married	1	São Miguel Paulista
6945	M	Single	5	Itaquera
6947	F	Married	2	Guaianases
6948	M	Single	4	Guaianases
6949	M	Married	3	Itaquera
6950	F	Single	4	São Miguel Paulista
6951	M	Married	2	Itaquera
6956	F	Married	4	Itaquera
6957	F	Single	2	Guaianases
6958	M	Single	4	Cidade tiradentes
6960	F	Married	3	Itaquera
6961	M	Single	1	Cidade tiradentes
6962	F	Single	2	Cidade tiradentes
6964	M	Single	1	Cidade tiradentes
6966	M	Married	3	Guaianases
6968	M	Married	2	São Miguel Paulista
6970	M	Married	2	Cidade tiradentes
6971	M	Married	4	Cidade tiradentes
6972	M	Married	2	Guaianases
6974	M	Single	1	Vila Prudente
6975	M	Single	3	Cidade tiradentes
6977	M	Married	1	Guaianases
6982	M	Married	1	Itaquera
6992	M	Single	3	São Miguel Paulista
6995	M	Single	4	Guaianases
6997	F	Married	4	Itaquera
6998	M	Married	1	São Miguel Paulista
6999	M	Single	5	Guaianases
7000	F	Single	3	Cidade tiradentes
7001	M	Married	5	Guaianases
7002	M	Married	3	Guaianases
7003	F	Single	4	Itaquera
7006	M	Married	1	Itaquera
7011	M	Married	4	Cidade tiradentes
7012	M	Married	3	Itaquera
7013	F	Single	1	Cidade tiradentes
7014	M	Married	2	Guaianases
7015	M	Single	5	São Miguel Paulista
7016	F	Single	1	Guaianases
7018	M	Single	5	Itaquera
7031	F	Married	4	Guaianases
7032	M	Married	1	Vila Prudente
7033	F	Married	1	Itaquera
7035	F	Married	3	Itaquera
7039	M	Married	2	Cidade tiradentes
7046	F	Single	2	Itaquera
7051	F	Married	4	Guaianases
7052	F	Married	1	São Miguel Paulista
7055	M	Married	3	Guaianases
7056	F	Married	1	Guaianases
7059	M	Single	2	Itaquera
7060	M	Married	3	Itaquera
7061	M	Single	2	São Miguel Paulista
7063	F	Married	4	Guaianases
7065	F	Married	4	Itaquera
7066	F	Married	1	Vila Prudente
7068	F	Single	2	Guaianases
7069	F	Married	3	Guaianases
7072	F	Single	2	Guaianases
7074	F	Single	1	Cidade tiradentes
7075	F	Married	3	Itaquera
7076	F	Single	3	Itaquera
7079	F	Single	4	Guaianases
7081	M	Married	2	Itaquera
7085	F	Single	3	Guaianases
7087	M	Single	4	Cidade tiradentes
7095	M	Married	3	Guaianases
7097	M	Single	4	Cidade tiradentes
7099	M	Married	5	Itaquera
7101	F	Married	1	Itaquera
7103	F	Single	3	Itaquera
7104	F	Married	4	Cidade tiradentes
7105	M	Married	1	Guaianases
7106	F	Married	1	Guaianases
7107	M	Married	4	Cidade tiradentes
7109	M	Single	3	Guaianases
7110	M	Single	3	São Miguel Paulista
7112	M	Single	2	Guaianases
7113	F	Single	1	Cidade tiradentes
7116	M	Married	2	Cidade tiradentes
7117	M	Married	4	Itaquera
7120	M	Single	4	Itaquera
7121	F	Single	4	São Miguel Paulista
7123	F	Single	5	Guaianases
7124	F	Single	1	Itaquera
7127	M	Single	5	Itaquera
7128	F	Married	2	São Miguel Paulista
7129	M	Married	5	Itaquera
7131	M	Single	2	Guaianases
7132	F	Married	1	Itaquera
7133	F	Married	2	Vila Prudente
7134	F	Married	5	Guaianases
7139	M	Married	5	Itaquera
7140	M	Single	1	Guaianases
7141	M	Married	3	Itaquera
7146	F	Married	2	São Miguel Paulista
7147	F	Single	1	Vila Prudente
7148	M	Married	5	Itaquera
7149	F	Single	4	Itaquera
7151	M	Single	4	Guaianases
7152	M	Married	1	Guaianases
7153	M	Single	3	Guaianases
7154	F	Married	5	Guaianases
7155	F	Married	5	Cidade tiradentes
7158	M	Single	4	São Miguel Paulista
7164	M	Married	2	Cidade tiradentes
7166	M	Single	1	Cidade tiradentes
7169	F	Single	4	São Miguel Paulista
7171	M	Single	3	São Miguel Paulista
7173	M	Single	5	Vila Prudente
7175	M	Single	4	Cidade tiradentes
7176	M	Married	4	São Miguel Paulista
7178	F	Married	1	Guaianases
7180	M	Single	4	Guaianases
7181	F	Married	1	Itaquera
7182	F	Single	1	Itaquera
7185	M	Single	2	Guaianases
7189	F	Single	4	Itaquera
7190	M	Single	2	São Miguel Paulista
7193	M	Single	1	Itaquera
7195	F	Single	1	Cidade tiradentes
7201	F	Single	1	Itaquera
7202	F	Married	2	Guaianases
7203	M	Single	4	Itaquera
7204	M	Married	1	Guaianases
7206	F	Single	1	Itaquera
7207	M	Married	3	Itaquera
7209	F	Married	1	Guaianases
7213	F	Single	4	São Miguel Paulista
7215	F	Single	3	Guaianases
7216	F	Married	4	São Miguel Paulista
7218	F	Married	2	Itaquera
7220	M	Married	2	Guaianases
7221	F	Single	2	Cidade tiradentes
7223	F	Married	2	Itaquera
7224	M	Married	2	Itaquera
7227	M	Single	4	Cidade tiradentes
7231	M	Single	3	São Miguel Paulista
7232	M	Married	3	Guaianases
7234	F	Married	4	Guaianases
7236	F	Single	5	Guaianases
7237	M	Single	1	Cidade tiradentes
7238	M	Single	5	São Miguel Paulista
7239	M	Single	4	Guaianases
7240	M	Single	4	São Miguel Paulista
7241	M	Married	4	Itaquera
7242	M	Married	3	Guaianases
7243	F	Single	3	Itaquera
7245	F	Married	1	Cidade tiradentes
7246	M	Married	1	Itaquera
7247	M	Single	2	Guaianases
7250	M	Married	4	Itaquera
7252	F	Married	1	Itaquera
7255	M	Married	1	Guaianases
7257	M	Single	1	Itaquera
7261	M	Single	1	Guaianases
7262	F	Single	2	Itaquera
7263	M	Single	3	Guaianases
7266	F	Married	2	Guaianases
7267	F	Married	4	Cidade tiradentes
7268	F	Single	3	Itaquera
7269	F	Married	5	Itaquera
7274	F	Single	4	Itaquera
7275	F	Married	1	Itaquera
7276	M	Single	1	São Miguel Paulista
7279	F	Married	3	São Miguel Paulista
7281	F	Married	2	Itaquera
7282	F	Single	3	Itaquera
7283	F	Married	3	Itaquera
7286	M	Single	3	Cidade tiradentes
7287	F	Single	2	Guaianases
7292	F	Single	4	Itaquera
7293	M	Single	1	Vila Prudente
7297	F	Single	4	Guaianases
7298	F	Married	3	Guaianases
7300	F	Married	4	Itaquera
7301	M	Married	5	Guaianases
7304	M	Married	2	São Miguel Paulista
7305	F	Single	2	Guaianases
7306	F	Single	4	Itaquera
7307	M	Married	1	Cidade tiradentes
7308	M	Married	2	Cidade tiradentes
7310	M	Married	5	Guaianases
7312	F	Single	1	Guaianases
7315	F	Single	1	Cidade tiradentes
7319	M	Married	4	Itaquera
7321	M	Married	4	São Miguel Paulista
7322	F	Single	2	Cidade tiradentes
7323	M	Single	2	Guaianases
7324	F	Single	3	Cidade tiradentes
7328	F	Single	1	São Miguel Paulista
7331	F	Married	4	Guaianases
7332	F	Single	3	Cidade tiradentes
7336	M	Single	1	Vila Prudente
7337	M	Single	2	São Miguel Paulista
7338	F	Married	3	Guaianases
7341	M	Single	5	Guaianases
7342	M	Married	1	Cidade tiradentes
7343	F	Single	2	Itaquera
7348	M	Married	5	Guaianases
7352	F	Single	4	Itaquera
7354	F	Married	3	Guaianases
7355	M	Single	1	Itaquera
7356	F	Married	4	Cidade tiradentes
7357	M	Single	1	Guaianases
7359	F	Married	4	Itaquera
7361	F	Single	2	Guaianases
7362	M	Single	2	Guaianases
7364	M	Single	3	Cidade tiradentes
7365	F	Single	2	Itaquera
7366	F	Married	2	Guaianases
7368	F	Single	1	Guaianases
7370	M	Single	3	São Miguel Paulista
7373	M	Married	3	Itaquera
7376	M	Single	2	São Miguel Paulista
7377	M	Married	2	Guaianases
7379	M	Single	1	Cidade tiradentes
7382	F	Married	3	Vila Prudente
7384	M	Single	5	Guaianases
7387	F	Married	5	Guaianases
7391	M	Married	4	Itaquera
7392	M	Single	1	Cidade tiradentes
7393	F	Single	1	Guaianases
7401	M	Married	2	Guaianases
7403	F	Single	1	São Miguel Paulista
7406	F	Married	1	Guaianases
7407	M	Married	5	Cidade tiradentes
7408	M	Married	2	Cidade tiradentes
7409	M	Married	3	Cidade tiradentes
7410	M	Married	1	Itaquera
7412	F	Married	3	Cidade tiradentes
7413	F	Single	3	Guaianases
7416	F	Single	4	Itaquera
7418	F	Single	4	Cidade tiradentes
7420	F	Single	3	Vila Prudente
7424	F	Single	5	São Miguel Paulista
7425	M	Single	1	Cidade tiradentes
7432	F	Married	2	Itaquera
7433	M	Single	1	Guaianases
7434	M	Single	4	Guaianases
7437	M	Single	4	Cidade tiradentes
7438	F	Single	2	Vila Prudente
7439	M	Single	3	Itaquera
7441	M	Married	3	Guaianases
7444	M	Single	5	Itaquera
7445	F	Single	4	Itaquera
7446	M	Married	1	Itaquera
7447	M	Single	4	Cidade tiradentes
7448	M	Married	3	Cidade tiradentes
7449	M	Married	2	Guaianases
7450	M	Single	4	Vila Prudente
7451	F	Single	4	São Miguel Paulista
7452	M	Single	4	Cidade tiradentes
7453	M	Married	4	Guaianases
7454	M	Married	2	Cidade tiradentes
7455	M	Single	2	Itaquera
7456	M	Single	1	Vila Prudente
7457	M	Single	1	Itaquera
7459	F	Married	3	Cidade tiradentes
7460	F	Married	3	Cidade tiradentes
7461	F	Single	1	Vila Prudente
7462	F	Married	4	Vila Prudente
7465	F	Single	4	Itaquera
7469	F	Married	2	Itaquera
7470	M	Single	4	Itaquera
7471	M	Married	1	Cidade tiradentes
7472	M	Married	1	Guaianases
7474	M	Single	4	Cidade tiradentes
7476	F	Single	3	Cidade tiradentes
7477	M	Married	4	Itaquera
7478	F	Married	1	Cidade tiradentes
7479	F	Married	1	Itaquera
7480	F	Single	3	Vila Prudente
7481	M	Single	3	Itaquera
7484	M	Single	3	Guaianases
7485	M	Married	2	São Miguel Paulista
7486	M	Married	1	Guaianases
7487	F	Single	4	Cidade tiradentes
7489	M	Married	3	Guaianases
7490	M	Single	2	Guaianases
7493	F	Married	3	Guaianases
7494	F	Married	3	Itaquera
7496	M	Single	2	Itaquera
7501	F	Single	1	Guaianases
7502	M	Single	1	Guaianases
7505	M	Single	4	Itaquera
7510	M	Single	2	Itaquera
7511	M	Single	1	Cidade tiradentes
7512	M	Married	4	Cidade tiradentes
7514	M	Married	4	Itaquera
7517	M	Married	4	Cidade tiradentes
7519	F	Married	2	Guaianases
7521	M	Married	3	Itaquera
7522	M	Married	3	Itaquera
7523	M	Married	5	Itaquera
7525	M	Married	2	Vila Prudente
7526	M	Single	3	Itaquera
7529	F	Married	4	Itaquera
7530	M	Married	1	Guaianases
7534	M	Single	3	Itaquera
7535	F	Single	2	Itaquera
7536	F	Single	4	Itaquera
7541	M	Married	5	Guaianases
7546	M	Married	1	Itaquera
7547	M	Single	5	Guaianases
7548	M	Married	2	Itaquera
7550	M	Married	4	Cidade tiradentes
7552	M	Married	3	São Miguel Paulista
7555	M	Married	2	Guaianases
7556	F	Single	5	Itaquera
7558	M	Single	4	Itaquera
7559	M	Married	1	Cidade tiradentes
7560	M	Single	4	Itaquera
7562	M	Single	1	Itaquera
7563	F	Single	3	São Miguel Paulista
7565	F	Married	1	Itaquera
7566	M	Married	4	Cidade tiradentes
7567	M	Married	2	Guaianases
7569	F	Married	1	Itaquera
7570	M	Married	4	Itaquera
7571	F	Married	1	Itaquera
7573	M	Married	1	Guaianases
7576	F	Married	1	Itaquera
7580	F	Single	2	Itaquera
7584	F	Married	2	Cidade tiradentes
7586	M	Married	4	Vila Prudente
7587	M	Single	1	Cidade tiradentes
7588	M	Single	1	São Miguel Paulista
7589	F	Single	5	Itaquera
7590	M	Married	1	Guaianases
7591	F	Married	4	Itaquera
7593	F	Single	3	São Miguel Paulista
7594	M	Single	4	Guaianases
7595	M	Married	2	Guaianases
7596	M	Single	2	Guaianases
7598	M	Single	2	São Miguel Paulista
7599	F	Single	1	Cidade tiradentes
7601	F	Married	3	Guaianases
7602	F	Single	4	Cidade tiradentes
7605	M	Married	4	Cidade tiradentes
7606	M	Single	4	Guaianases
7607	F	Married	5	Itaquera
7609	F	Single	1	Guaianases
7610	M	Single	1	Cidade tiradentes
7611	F	Married	2	Itaquera
7612	F	Single	1	Cidade tiradentes
7613	M	Married	4	Vila Prudente
7614	M	Married	3	São Miguel Paulista
7615	M	Single	1	Cidade tiradentes
7617	F	Married	3	Guaianases
7618	M	Married	3	Guaianases
7619	F	Single	5	Cidade tiradentes
7620	M	Single	2	Cidade tiradentes
7621	F	Single	2	Itaquera
7622	F	Single	1	Guaianases
7624	F	Single	1	Guaianases
7626	M	Married	3	Cidade tiradentes
7627	F	Married	4	São Miguel Paulista
7628	M	Single	3	Cidade tiradentes
7630	F	Married	3	Cidade tiradentes
7632	M	Married	4	Itaquera
7633	F	Single	4	Guaianases
7634	M	Single	3	São Miguel Paulista
7636	F	Married	1	Itaquera
7638	F	Married	2	Itaquera
7639	M	Married	2	Itaquera
7641	F	Married	2	Itaquera
7642	M	Married	4	Itaquera
7643	M	Single	4	Guaianases
7646	M	Married	5	Itaquera
7652	M	Married	1	Cidade tiradentes
7654	F	Single	4	Itaquera
7655	M	Married	3	Itaquera
7656	M	Married	5	Vila Prudente
7657	M	Single	1	Guaianases
7658	F	Married	2	São Miguel Paulista
7659	F	Single	1	Cidade tiradentes
7660	F	Single	4	Cidade tiradentes
7662	M	Married	5	Guaianases
7663	F	Single	4	Cidade tiradentes
7664	M	Single	1	Guaianases
7666	M	Single	2	Cidade tiradentes
7670	F	Single	2	Itaquera
7672	F	Married	3	Itaquera
7674	F	Married	3	Cidade tiradentes
7675	M	Single	5	São Miguel Paulista
7678	F	Single	1	São Miguel Paulista
7683	F	Married	1	Vila Prudente
7684	M	Married	3	Cidade tiradentes
7685	F	Single	2	Cidade tiradentes
7689	M	Single	4	Itaquera
7693	M	Married	4	Cidade tiradentes
7694	F	Single	2	Itaquera
7695	F	Single	4	Cidade tiradentes
7696	M	Single	2	São Miguel Paulista
7698	F	Married	1	Vila Prudente
7700	M	Married	1	São Miguel Paulista
7701	F	Married	4	Itaquera
7702	M	Single	2	Guaianases
7703	M	Single	5	Cidade tiradentes
7704	M	Married	3	Guaianases
7705	M	Single	1	Itaquera
7708	M	Married	3	Cidade tiradentes
7711	M	Married	3	Cidade tiradentes
7713	F	Single	1	Itaquera
7714	F	Married	2	Itaquera
7715	M	Married	4	Itaquera
7717	F	Married	2	Guaianases
7718	M	Married	3	Cidade tiradentes
7720	F	Married	3	Itaquera
7721	M	Single	3	Itaquera
7723	F	Married	2	Itaquera
7724	M	Married	1	Itaquera
7725	M	Married	1	Vila Prudente
7726	F	Single	1	Cidade tiradentes
7727	M	Single	1	Guaianases
7728	M	Married	1	São Miguel Paulista
7729	M	Single	4	Guaianases
7731	F	Married	5	Cidade tiradentes
7733	M	Single	5	Itaquera
7734	F	Single	1	São Miguel Paulista
7743	F	Single	1	Guaianases
7745	M	Married	2	São Miguel Paulista
7746	M	Married	1	São Miguel Paulista
7747	F	Married	5	Cidade tiradentes
7750	F	Married	2	Itaquera
7751	F	Married	2	São Miguel Paulista
7752	F	Single	2	Itaquera
7753	M	Married	5	Cidade tiradentes
7757	M	Married	2	Cidade tiradentes
7758	F	Married	2	São Miguel Paulista
7764	F	Married	1	Cidade tiradentes
7767	M	Single	1	Guaianases
7768	F	Married	3	Itaquera
7769	M	Single	1	Guaianases
7770	M	Single	4	Cidade tiradentes
7775	M	Single	4	Itaquera
7776	F	Married	2	Cidade tiradentes
7779	M	Married	4	Cidade tiradentes
7780	M	Single	3	Itaquera
7781	M	Single	2	Itaquera
7782	F	Single	3	Guaianases
7786	M	Single	1	Vila Prudente
7787	M	Single	3	São Miguel Paulista
7788	F	Single	3	São Miguel Paulista
7789	F	Single	1	Itaquera
7791	M	Single	5	Itaquera
7792	M	Single	1	Itaquera
7793	M	Married	4	Guaianases
7794	M	Married	5	São Miguel Paulista
7797	M	Single	5	Itaquera
7800	F	Married	4	Guaianases
7801	M	Married	3	Itaquera
7806	F	Married	1	Itaquera
7807	F	Married	4	Itaquera
7808	F	Married	4	Itaquera
7810	F	Single	5	Guaianases
7811	M	Single	4	Guaianases
7812	F	Single	1	Cidade tiradentes
7813	M	Married	2	Itaquera
7814	M	Married	5	Guaianases
7816	M	Married	4	Cidade tiradentes
7818	F	Married	4	Guaianases
7821	M	Married	4	Itaquera
7822	F	Single	2	Guaianases
7823	F	Married	5	Itaquera
7828	M	Married	3	Guaianases
7830	M	Single	5	Itaquera
7831	F	Married	4	Itaquera
7832	F	Single	3	Itaquera
7835	F	Married	4	Itaquera
7836	M	Single	5	Guaianases
7839	M	Married	3	Cidade tiradentes
7841	M	Married	5	Itaquera
7842	F	Single	2	Itaquera
7843	F	Single	4	Vila Prudente
7845	F	Married	5	Itaquera
7848	M	Single	1	Cidade tiradentes
7849	M	Married	2	Guaianases
7851	M	Single	4	Cidade tiradentes
7852	F	Married	3	Guaianases
7855	F	Single	3	Guaianases
7856	F	Married	4	Cidade tiradentes
7857	F	Single	3	Itaquera
7859	F	Single	4	Itaquera
7860	M	Married	2	São Miguel Paulista
7861	M	Married	4	Itaquera
7862	M	Married	4	Guaianases
7863	F	Married	5	Cidade tiradentes
7865	F	Married	1	Vila Prudente
7868	F	Married	4	Guaianases
7869	M	Single	1	Cidade tiradentes
7870	F	Single	1	Itaquera
7872	F	Single	4	Cidade tiradentes
7873	M	Single	1	Guaianases
7874	F	Married	1	São Miguel Paulista
7880	F	Single	5	Cidade tiradentes
7881	M	Married	3	Guaianases
7882	M	Married	2	Itaquera
7884	F	Married	1	Guaianases
7886	M	Single	1	Cidade tiradentes
7887	M	Single	2	Guaianases
7888	F	Single	2	São Miguel Paulista
7890	F	Married	1	Guaianases
7893	M	Married	2	Guaianases
7896	F	Married	2	São Miguel Paulista
7897	M	Single	5	Itaquera
7902	M	Married	1	Guaianases
7904	M	Single	4	Itaquera
7905	M	Married	4	Itaquera
7906	M	Married	1	Itaquera
7909	F	Married	4	Guaianases
7910	F	Single	1	Itaquera
7913	M	Single	1	Itaquera
7914	F	Married	2	Guaianases
7915	F	Married	1	Itaquera
7917	F	Single	4	São Miguel Paulista
7920	M	Single	3	Itaquera
7921	F	Single	1	Vila Prudente
7924	M	Married	1	Itaquera
7927	M	Married	3	Itaquera
7929	M	Married	4	São Miguel Paulista
7930	F	Married	5	Guaianases
7934	M	Single	3	Cidade tiradentes
7936	M	Married	1	Cidade tiradentes
7938	M	Single	1	Guaianases
7939	M	Single	3	Cidade tiradentes
7940	F	Married	1	Itaquera
7942	M	Single	5	Guaianases
7945	F	Single	2	Cidade tiradentes
7946	F	Married	1	São Miguel Paulista
7950	F	Single	4	Vila Prudente
7951	F	Single	1	Itaquera
7952	M	Married	4	Itaquera
7954	M	Single	2	Cidade tiradentes
7956	F	Single	2	Vila Prudente
7958	M	Married	1	São Miguel Paulista
7960	F	Married	2	Cidade tiradentes
7961	F	Married	1	Vila Prudente
7963	M	Single	3	Guaianases
7964	F	Married	2	Guaianases
7965	F	Married	3	Itaquera
7967	F	Single	4	Itaquera
7968	F	Married	2	Itaquera
7969	F	Single	2	São Miguel Paulista
7970	F	Single	2	Cidade tiradentes
7971	M	Married	4	Guaianases
7972	F	Married	1	Cidade tiradentes
7976	M	Married	1	São Miguel Paulista
7977	F	Married	1	Guaianases
7978	M	Married	4	Guaianases
7980	M	Married	1	Guaianases
7981	M	Single	1	Vila Prudente
7983	M	Married	1	Itaquera
7986	M	Married	1	Guaianases
7989	F	Married	2	Itaquera
7990	M	Single	4	Cidade tiradentes
7993	F	Single	5	Cidade tiradentes
7994	M	Married	1	São Miguel Paulista
7996	F	Single	1	Itaquera
7997	F	Single	5	Itaquera
8000	M	Married	2	Itaquera
8001	F	Married	4	Cidade tiradentes
8002	F	Single	3	Cidade tiradentes
8003	M	Single	1	Guaianases
8008	M	Single	3	Cidade tiradentes
8009	F	Single	1	Itaquera
8012	M	Married	3	Guaianases
8014	F	Single	1	Guaianases
8015	M	Married	2	Itaquera
8020	M	Single	3	Vila Prudente
8022	F	Married	4	Itaquera
8029	M	Single	1	Cidade tiradentes
8034	M	Single	4	Guaianases
8039	M	Married	2	São Miguel Paulista
8040	F	Single	4	Guaianases
8041	F	Married	5	Guaianases
8042	M	Single	1	Cidade tiradentes
8044	F	Married	3	São Miguel Paulista
8046	M	Married	3	Itaquera
8048	F	Married	4	Itaquera
8054	F	Married	1	Itaquera
8055	M	Married	1	Vila Prudente
8056	F	Single	3	Guaianases
8059	M	Single	1	Itaquera
8060	M	Single	4	Vila Prudente
8061	M	Single	1	Cidade tiradentes
8062	F	Married	1	Guaianases
8063	F	Single	5	Guaianases
8068	F	Single	4	Guaianases
8069	M	Single	5	São Miguel Paulista
8070	M	Single	3	Cidade tiradentes
8072	M	Single	2	Itaquera
8074	F	Married	4	Itaquera
8077	F	Single	4	São Miguel Paulista
8079	F	Single	5	Vila Prudente
8080	M	Single	3	Guaianases
8083	F	Married	1	Guaianases
8087	F	Married	2	Cidade tiradentes
8089	F	Single	2	Itaquera
8091	F	Single	4	Itaquera
8094	F	Single	2	Itaquera
8097	F	Married	1	São Miguel Paulista
8098	F	Single	3	Itaquera
8101	M	Single	2	Cidade tiradentes
8105	F	Married	4	Cidade tiradentes
8106	M	Single	4	São Miguel Paulista
8107	M	Married	3	Itaquera
8108	F	Married	2	Itaquera
8110	M	Single	3	Itaquera
8111	F	Married	2	Itaquera
8113	F	Single	2	Guaianases
8114	M	Married	2	Guaianases
8115	M	Married	5	Cidade tiradentes
8116	F	Single	2	Itaquera
8117	M	Single	5	Guaianases
8118	M	Single	4	São Miguel Paulista
8119	F	Married	1	Cidade tiradentes
8121	F	Single	2	São Miguel Paulista
8123	F	Single	3	Guaianases
8124	M	Single	2	Itaquera
8125	F	Single	4	Itaquera
8129	F	Single	3	Cidade tiradentes
8130	M	Single	4	Cidade tiradentes
8134	F	Married	2	Guaianases
8137	M	Married	5	Itaquera
8138	M	Married	4	Guaianases
8139	M	Single	1	Guaianases
8140	F	Married	1	Itaquera
8141	M	Single	4	Vila Prudente
8145	M	Married	3	Cidade tiradentes
8146	F	Married	1	Guaianases
8147	M	Married	3	Vila Prudente
8148	M	Single	4	Cidade tiradentes
8151	M	Single	1	Itaquera
8153	F	Married	3	Guaianases
8154	F	Single	5	Itaquera
